place_id,rank,name,x,y,distance,categoryName,categoryPath,category,reviewCount,averagePrice,address,roadAddress,abbrAddress,shortAddress,displayContext,labelTheme,microReviews,cardDescription,description,images,marker,markerSelected,markerId,bizhourInfo,hasBroadcastInfo,broadcastInfo,michelinGuide,reservation,hasSmartOrder,hasNPay,reservationLabel,contentsInfo,ratingInfo,reviewDisplay,detail_url,city,box_id,scraped_at,success,americano,menu_items
1888741110,63,055분식 창원중앙점,128.6752124,35.2193086,0.251,종합분식,"[[""220036"", ""220048"", ""220185""]]","[""분식"", ""종합분식""]",2,0,경상남도 창원시 성산구 중앙동 101-1,경상남도 창원시 성산구 중앙대로 37,중앙동 101-1,"[""경남 창원시 성산구"", ""중앙대로 37""]",[],분식,[],경상남도 창원시 성산구 중앙동 101-1,,[],nres://marker/00079-00145,nres://marker/00079-00309,220185,,False,,,,False,False,"{""preOrder"": false, ""standard"": false, ""table"": false, ""takeout"": false}",,{},[],https://map.naver.com/p/entry/place/1888741110,창원,0,2025-10-22T03:53:26.493539,later,,
1136562948,28,09순대국밥,128.6916874,35.2286485,0.229,국밥,"[[""220036"", ""220037"", ""220061"", ""220623""]]","[""한식"", ""국밥""]",24,10000,경상남도 창원시 성산구 신월동 67-11 1층,경상남도 창원시 성산구 신월로 36,신월동 67-11 1층,"[""경남 창원시 성산구"", ""신월로 36""]",[],부모님과 함께,"[""직화 향 가득한 오징어 닭발의 유혹""]",직화 향 가득한 오징어 닭발의 유혹,맛있는 국밥과 불맛을 더한 연탄구이!,"[""https://pup-review-phinf.pstatic.net/MjAyNTA2MjlfNDkg/MDAxNzUxMTY1MjU0MzY5.wFbniFVitHlhx0iOXJAbHTJ3EsoO-whjwU5AikxRtOMg.NDVIFmglWl8z1ZLJkaxkajTgmJVHk6v8kciVFw3F2Ugg.JPEG/1751164707219.jpg.jpg"", ""https://pup-review-phinf.pstatic.net/MjAyNTA0MjRfMTEw/MDAxNzQ1NDU4NDM2OTgx.mudeCN-YtLBCpmzCcDCdFqWuwRXVbOOTdE1zlnJ9eZAg.cxFA9wUF8E7ta02N5Ez-PmHeMVPcMw2ZoK4OUJ41veQg.JPEG/93C0BA5E-86DF-4EF0-983F-7FECF4928D07.jpeg"", ""https://ldb-phinf.pstatic.net/20250406_232/1743948013108T6wmz_JPEG/IMG_6015.jpeg"", ""https://pup-review-phinf.pstatic.net/MjAyNTA0MTlfMTY2/MDAxNzQ1MDQzODgxMTky.D25OnwEx4VSEdyWxXxgRFDKk6AsZpQ3YIAMdTsGBrpMg.FksOhXWInyUJPdUZmK3Hp484LtWhJo2S77IgJHHEncwg.JPEG/8E6B439F-DB58-44BC-86F6-BC4E2EB35A3B.jpeg"", ""https://ldb-phinf.pstatic.net/20250424_94/1745484202585vsPSj_JPEG/IMG_6493.jpeg"", ""https://pup-review-phinf.pstatic.net/MjAyNTA4MTBfNDIg/MDAxNzU0Nzk3ODczNzI4.ktFmCdV2c8mq7pFk_qWb-RV7nD7mim8C9fax4Jf9BY0g.80ZSgS6ksyuIwsFGXuNV6VQoacWeHFNcbZyzXv5sj6Ig.JPEG/7424EF11-EBA6-4FE8-BB3B-A8241E541670.jpeg"", ""https://pup-review-phinf.pstatic.net/MjAyNTA1MTBfMjEy/MDAxNzQ2ODgyNDAzMTgz.gufukLU2_Y9QRggw2fnVoRc0on6L9KN9JRDzGLqlPGIg.taDV5xIcRaRVt1kBgxVF2Qf496Pp1Zff0OsnTlutfbIg.JPEG/F531C3DA-DBE5-4428-A90E-000486D3BEA2.jpeg"", ""https://pup-review-phinf.pstatic.net/MjAyNTA0MTRfMTk0/MDAxNzQ0NjA2MTM3MjMw.ayqrexXv-fAJFlJ4d6VO7ZwAh63cbSvWSqgEyo1SQtMg.gYtCkdL9Dn7Iqa1ddknhoEOmQm7O3DnHchCHQNHWrOIg.JPEG/E18C67E0-9FF1-4103-8FA0-95E5AB48D67A.jpeg"", ""https://pup-review-phinf.pstatic.net/MjAyNTA0MjNfODcg/MDAxNzQ1MzkzOTQwNTgw.vDh0lRJJcslpPP6yTMwDV1trQ8wyoNv8GLXqdYis57Ig.9qxJ53ZlBnGhk3XUqNVFW0scn3FVw5WVXk6zgCRJAC0g.JPEG/20250422_202223.jpg.jpg"", ""https://pup-review-phinf.pstatic.net/MjAyNTA3MDVfMTYz/MDAxNzUxNzEyNzMxODgz.3HL9IrKTSYT-79JEEYie0VZu4WC_qABjiaH_ZUxzd1Ig.e5Ap1T0rEtL2zEng0FO05nZS8rWlCub1rMIk_h9J6FUg.JPEG/20250705_195053.jpg.jpg""]",nres://marker/00079-00145,nres://marker/00079-00309,220623,,False,,,,False,False,"{""preOrder"": false, ""standard"": false, ""table"": false, ""takeout"": false}",,{},[],https://map.naver.com/p/entry/place/1136562948,창원,11,2025-10-22T03:53:39.818335,true,False,"[{""name"": ""돼지 연탄 간장 구이"", ""price"": ""12,000""}, {""name"": ""돼지 연탄 고추장 구이"", ""price"": ""12,000""}, {""name"": ""닭발 연탄 구이"", ""price"": ""12,000""}, {""name"": ""오징어 연탄 구이"", ""price"": ""12,000""}]"
15105973,22,123회센타,128.6914515,35.2278201,0.262,생선회,"[[""220036"", ""220037"", ""220076"", ""220792"", ""221629""]]","[""한식"", ""생선회""]",169,20000,경상남도 창원시 성산구 신월동 68-11,경상남도 창원시 성산구 상남로202번길 38,신월동 68-11,"[""경남 창원시 성산구"", ""상남로202번길 38""]",[],부모님과 함께,[],"저희 업소는 모듬회 도시락을 저렴한 가격으로 판매하며 원하는 각종 생선을 kg 단위로 판매하고 있습니다.  홀은 테이블석으로 최대 30명까지 수용 가능합니다.  모듬회 30,000/ 40,000 / 55,000 ~ 각 ","저희 업소는 모듬회 도시락을 저렴한 가격으로 판매하며 원하는 각종 생선을 kg 단위로 판매하고 있습니다.  홀은 테이블석으로 최대 30명까지 수용 가능합니다.  모듬회 30,000/ 40,000 / 55,000 ~ 각 ","[""https://pup-review-phinf.pstatic.net/MjAyNTA4MTVfMjYz/MDAxNzU1MjQ3OTM5NDIx.cJYZuXKN1ICYa4xQ3VYckSntPa1w9tMDgSnqrQF2K5cg.hBXkTADq5fKdrBvlmxGwLAgn_4s_DfSO9Foq17Cl8ssg.JPEG/20250815_165813.jpg.jpg"", ""https://ldb-phinf.pstatic.net/20180407_2/1523028192539mUP6x_JPEG/1OEMb2OEbqL47tk7YLZ-uUOO.jpg"", ""https://ldb-phinf.pstatic.net/20180407_47/15230282009310lz5g_JPEG/WJr5Bfh5eir21UxZKMASFGkR.jpg"", ""https://ldb-phinf.pstatic.net/20180407_81/1523028251041eg1N8_JPEG/un0lhLfJfPQ2TN3bU2MFH0Ho.jpg""]",nres://marker/00079-00145,nres://marker/00079-00309,221629,,False,,,,False,False,"{""preOrder"": false, ""standard"": false, ""table"": false, ""takeout"": false}",,"{""total"": ""4.51"", ""receipt"": null, ""booking"": null}","[{""sid"": ""15105973"", ""bodySummary"": ""여기도 상남동, 정우상가 등등 주요 상가랑은 꽤 떨어져 있는, 주택가에 있는 맛집입니다. 그렇지만 가성비 하나로는 정말 압도적인 곳! 123회센타입니다~ 123회센타 가성비로는 창"", ""url"": ""https://m.blog.naver.com/kmu2333/223131803197"", ""nick"": ""김나신"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/20210417_84/kmu2333_1618595511146Hrp4m_PNG/Kim_Na_Sin_LOGO.png""}, {""sid"": ""15105973"", ""bodySummary"": ""머리구이도 나오고, 매운탕도 맛잇다. 매운탕은 옆에 남아있는 다대기를 넣어 먹으면 더 맛잇다는 나름 꿀팁 :) 갈때마다 기분좋게 먹고 나오는 집 중 하나! 자리가 다 오픈형이라 어"", ""url"": ""https://m.blog.naver.com/sr318s/222975499963"", ""nick"": ""지야"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyNDAyMDJfMjU4/MDAxNzA2ODc1Mjc3Nzg5.igsmnsJTeTOtvr87pp28djOT7RsD59NDcUSj2lfLwWQg.5uXHvJHyRAiv1p820HKtB9FwMPXGCgWnv0XeF71TsWkg.PNG.sr318s/profileImage.png""}, {""sid"": ""15105973"", ""bodySummary"": ""이런느낌 너무 좋아하죠 또 ㅎㅎㅎㅎ 로컬맛집 느낌 물씬나던 신월동횟집 123회센타 6시 쯤이었는데도 남은 자리 딱 하나라 운좋게 앉을 수 있었어요 모듬회 소 주문 가격도 저렴한편인"", ""url"": ""https://m.blog.naver.com/firework64/222960293510"", ""nick"": ""서춘비"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMTA3MDdfMzAg/MDAxNjI1NjI5MTE4OTE0.CcYFtNHSdOUhIQkz1jIT2-Ax-Fv94pphrVDA1fJ9O8wg.8LYARw4JZmhycgDmhfIqVMIk1CX03z_0Bqe1OyqUF40g.GIF.firework64/Untitled-1.gif""}, {""sid"": ""15105973"", ""bodySummary"": ""영업시간 11:00 - 22:30 (월1회 휴무) 자칭 회 킬러!! 동네 횟집 찾아보다가 지나가다 맨날 본 요집 생각나서 궈궈 토월 복합상가 맞은편 건물 1층에 있어용 뭔가 귀욥당"", ""url"": ""https://m.blog.naver.com/gpfks507/222753900073"", ""nick"": ""라니"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMzA4MTdfMjAy/MDAxNjkyMjgyMTUwODU1.NuKiDBgadatMNb1RiLZXSxjbryWA4ptCIq03KBmyTMIg.VIPJtVqhsyvC33i9auhfKhdpSBU8NZIkxMRUQbxP67Ag.PNG.gpfks507/profileImage.png""}, {""sid"": ""15105973"", ""bodySummary"": ""123회 센터 경남 창원시 의창구 신월동 68-11 10:30 - 23:00 월 1회 휴무 055 282 1015 창원 신월동 동네 횟집 ㅎㅎ 가성비 좋은 횟집이란 글을 보고 반신"", ""url"": ""https://m.blog.naver.com/jjsw5428/222020714954"", ""nick"": ""정소장"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMDA5MTVfMTYx/MDAxNjAwMTY5MTI3NTU0.6XFQlXEpV5PXk684nD6-WCwIb1V6V9WuP5kszXDwdEYg.abc8OnzY7gcjst1ZCNusAIqd-6STcQQAxWcO1bCFE_8g.JPEG.jjsw5428/%255B%25ED%2581%25AC%25EA%25B8%25B0%25EB%25B3%2580%25ED%2599%2598%255D12%255B%25ED%2581%25AC%25EA%25B8%25B0%25EB%25B3%2580%25ED%2599%2598%255D12%25EC%2582%25AC%25EB%25B3%25B8%2B-%25EB%25B0%25B0%25EA%25B2%25BD.jpg""}]",https://map.naver.com/p/entry/place/15105973,창원,11,2025-10-22T03:53:39.818319,true,False,"[{""name"": ""모듬회(소)"", ""price"": ""35,000""}, {""name"": ""모듬회(중)"", ""price"": ""45,000""}, {""name"": ""모듬회(대)"", ""price"": ""55,000""}, {""name"": ""자연산모듬회(소)"", ""price"": ""50,000""}, {""name"": ""자연산모듬회(중)"", ""price"": ""70,000""}, {""name"": ""모듬회(소)"", ""price"": ""35,000""}, {""name"": ""모듬회(중)"", ""price"": ""45,000""}, {""name"": ""모듬회(대)"", ""price"": ""55,000""}, {""name"": ""자연산모듬회(소)"", ""price"": ""50,000""}, {""name"": ""자연산모듬회(중)"", ""price"": ""70,000""}, {""name"": ""생선초밥"", ""price"": ""12,000""}, {""name"": ""회덮밥"", ""price"": ""12,000""}, {""name"": ""매운탕(소)"", ""price"": ""5,000""}, {""name"": ""매운탕(대)"", ""price"": ""10,000""}, {""name"": ""공기밥"", ""price"": ""1,000""}, {""name"": ""코카콜라뚱캔(355ml)"", ""price"": ""2,000""}, {""name"": ""사이다뚱캔(355ml)"", ""price"": ""2,000""}, {""name"": ""환타파인뚱캔(355ml)"", ""price"": ""2,000""}]"
1974748619,5,145카페,128.6844587,35.2226788,0.255,디저트,"[[""220036"", ""220052"", ""220563""]]","[""음식점"", ""카페,디저트""]",382,6000,경상남도 창원시 성산구 상남동 14-5 유탑빌딩 10층 1001호,경상남도 창원시 성산구 마디미로 20,상남동 14-5 유탑빌딩 10층 1001호,"[""경남 창원시 성산구"", ""마디미로 20""]",[],카페,"[""빗소리와 함께하는 여유로운 시간""]",빗소리와 함께하는 여유로운 시간,"145Cafe & Beer 방문해주셔서 감사합니다. 좋은재료와 원두로 최고의 맛을 만들겠습니다.  상남동 시내가 전체가 내려다보이고, 아침에는 햇살이 가득하고, 오후에는 붉은 노을이 환상적인 공간입 ","[""https://pup-review-phinf.pstatic.net/MjAyNTA2MjRfMTQ5/MDAxNzUwNzU5MTI0NTc4.M1Ixhz6cgEhaXo4D4eyRskzUCVgaY96jA3wYOMSFWgkg.cEjUhQvJ5XfGhnBc2P6Ee-gs1Kd24E7znmI1i-llQjwg.JPEG/3ADC27A7-5133-4438-9E7D-AB56E2CC56D4.jpeg.jpg"", ""https://pup-review-phinf.pstatic.net/MjAyNTA4MzFfMjQ0/MDAxNzU2NjQ4MDg4OTE1.I48gNwuFcEdIlm8EHXdX8XZjeLb3ljPjin_rr6o30Lkg.NanWh5wHshHLB84lBfYCQYN5uqX_W3viouazoHh9Oecg.JPEG/1000017558.jpg.jpg"", ""https://ldb-phinf.pstatic.net/20210411_55/1618125156148rjuFT_JPEG/2F4CzEUpCfzhZceQcGWT-F9j.jpg"", ""https://ldb-phinf.pstatic.net/20210411_121/1618125177368Y8B3S_JPEG/yvOInUWBmoDxW_B3NnxIkMvj.jpg"", ""https://ldb-phinf.pstatic.net/20210411_49/1618125185417IlbyN_JPEG/zwNWDBGhd7uFkvg9yFSRgJ4j.jpg""]",nres://marker/00079-00145,nres://marker/00079-00309,220563,,False,,,,False,False,"{""preOrder"": false, ""standard"": false, ""table"": false, ""takeout"": false}",,{},"[{""sid"": ""1974748619"", ""bodySummary"": ""창원 145카페 ㅣ 135 카페 창원 상남동 루프탑 카페 창원 성산구 상남동 루프탑 카페 ️ 창원 145카페 ∙ 11:30~23:00 ∙ Last order 22:45 안녕 여러분"", ""url"": ""https://m.blog.naver.com/hilongworld/223351765673"", ""nick"": ""이룽"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMTAxMTZfNzcg/MDAxNjEwNzMwNTkwOTY5.V1taWd0slo23rlOAxN9pxHFF41S8tbE8YP-Y4QWPtL8g.1QvpwEntqyefwJ1sSaa7z10PdVY4Xe2a9cdC1xSav84g.JPEG.phjstar77/%25ED%2595%2598%25EC%259D%25B4%25EB%25A3%25BD.jpg""}, {""sid"": ""1974748619"", ""bodySummary"": ""root 잇님 블로그 보고 알게된 상남 145cafe 소개드립니다 위치 경남 창원시 성산구 마디미로 20 유탑빌딩 10층 1001호 ⏰️ 영업시간 11:00 ~ 23:00 주차 주"", ""url"": ""https://m.blog.naver.com/happysm0912/223333705723"", ""nick"": ""비비"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMzA4MDhfNzUg/MDAxNjkxNDI1MzkwODk4.0bd9brRgm_rLqb2qvOxxIn05M6N9lOku9eO8Jhavo68g.QUEGvQ9-KaS6leMCg7ME9R90Ri5r2Hix-y5IsEnBRV4g.JPEG.happysm0912/profileImage.jpg""}, {""sid"": ""1974748619"", ""bodySummary"": ""위치:: 경남 창원시 성산구 마디미로 20 유탑빌딩 10층 1001호 운영시간:: △일, 월 11:00-22:00 >21:45 라스트오더 △화-토 11:00-23:00 >22:45"", ""url"": ""https://m.blog.naver.com/whtjwls9024/223151406765"", ""nick"": ""초더지"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMzA4MTBfMjQ4/MDAxNjkxNjMzMDkzNDE0.xP8qZCLTOC3ZWjk_LZcEyRhYqF8Kchk2aN81-9pY8Z4g.6xn75R7GyGp1kwwviyF953_OOt43Cl2NDOEHeg38MCog.PNG.whtjwls9024/profileImage.png""}, {""sid"": ""1974748619"", ""bodySummary"": ""늦은 시간에 갔더니 손님은 거의 없었고요 조용하니 친구들과 얘기하기 좋았어요. 루프탑이니 테라스로 나가 봅니다. 와 상남동 야경 나름 이쁘죠?? 이렇게 높은 곳에서 보니 또 새로웠"", ""url"": ""https://m.blog.naver.com/jo0491/223148641731"", ""nick"": ""들들맘"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMzA4MThfMTgg/MDAxNjkyMzIyMDA2Mjk3.79n-XJ6Yhs8-kzLinhUZWY6k9ZQC4Hsd8jhJ1HgGafkg._8pK_XbL44cuwzZUx1FvvEPx9EAogwvEDjaoqTc5PfIg.PNG.jo0491/profileImage.png""}, {""sid"": ""1974748619"", ""bodySummary"": ""안녕하세요 :) 오늘은 창원의 핫플인 상남동에 위치한, 145카페를 소개해 드리려고 합니다 상남동은 유흥의 거리로도 유명하듯이, 건물들을 보고 있으면 술집이 대부분이라 고층에 카페"", ""url"": ""https://m.blog.naver.com/hrenjoy/223099500315"", ""nick"": ""세모네모"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMjEwMTNfMTgx/MDAxNjY1NjI5Njk3MjEw.Q97PI4kn6PS_bVVoMyKNEDXr9M0iNDRQ2NEYZ-Vrnh8g.gHHIv9QzbN3XnYALzo-Pukf097u0_3_H44MEHT0-nWEg.PNG.hrenjoy/profileImage.png""}]",https://map.naver.com/p/entry/place/1974748619,창원,2,2025-10-22T03:53:28.738860,true,True,"[{""name"": ""아메리카노 Hot /Ice"", ""price"": ""5,000""}, {""name"": ""카페모카"", ""price"": ""6,300""}, {""name"": ""아이스크림 라떼"", ""price"": ""7,000""}]"
37624299,57,20년전통창원돼지국밥전문점,128.6809435,35.2286192,0.254,국밥,"[[""220036"", ""220037"", ""220061"", ""220623""]]","[""한식"", ""국밥""]",126,7000,경상남도 창원시 성산구 용호동 73-39 가게명 변경: 30년전통 창원돼지국밥 전문점,경상남도 창원시 성산구 용지로 151,용호동 73-39 가게명 변경: 30년전통 창원돼지국밥 전문점,"[""경남 창원시 성산구"", ""용지로 151""]",[],착한 가격,[],경상남도 창원시 성산구 용호동 73-39 가게명 변경: 30년전통 창원돼지국밥 전문점,,"[""https://ldb-phinf.pstatic.net/20160304_68/1457073181288CfHnd_JPEG/176254556320_0.jpeg"", ""https://ldb-phinf.pstatic.net/20160304_286/14570731814026V6ao_JPEG/176254556320_1.jpeg"", ""https://ldb-phinf.pstatic.net/20160304_289/1457073181505vB1E4_JPEG/176254556320_2.jpeg""]",nres://marker/00079-00145,nres://marker/00079-00309,220623,,False,,,,False,False,"{""preOrder"": false, ""standard"": false, ""table"": false, ""takeout"": false}",,{},"[{""sid"": ""37624299"", ""bodySummary"": ""창원 정우상기 밥집, 20년전통창원돼지국밥전문점 안녕하세요 오늘은 창원시청, 창원정우상가 골목사이에잇는 국밥집 20년전통창원돼지국밥전문점을 소개해보려고해요, 생각보다 깔끔하고 수육"", ""url"": ""https://m.blog.naver.com/chichipoya/223166790718"", ""nick"": ""chichi"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMjA3MTJfMTc3/MDAxNjU3NjIyNzc0NDA2.yi6qzRsUcbQqXLrS8TK9DOWmjpm4wTmIQLZdiabVPrQg.2jYMzKpA9RThzAbXpGFlCNXfIxAOx53TmI2iiOtGXPUg.GIF.chichipoya/profileImage.gif""}, {""sid"": ""37624299"", ""bodySummary"": ""채채냥입니다 오늘은 용지호수 근처에 위치한 국밥 맛집에 대해서 소개해드리고자 해용!! 20년전통 창원돼지국밥 영업정보 위치 및 전화번호 위치 : 경남 창원시 성산구 용지로153번길"", ""url"": ""https://m.blog.naver.com/rlaclwkdrns12/223142321281"", ""nick"": ""채채냥"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMzEyMThfMjE4/MDAxNzAyODMxOTA3OTM5.DfBvoHOozcAMEI_aEhZ4EXMSMu7Ub7qKzNCTs-LAlvsg.gm9qDwcYggPUm3bkDfl6y3p86NrYPzcPTe1lWvflLX8g.PNG.rlaclwkdrns12/profileImage.png""}, {""sid"": ""37624299"", ""bodySummary"": ""20년전통 창원돼지국밥전문점 요기 아시는분 있나요?! 시청앞 덕산빌딩 건물에 있는 돼지국밥집 말그대로 식당이름이 “20년전통창원돼지국밥전문점” 갑자기 추워진날 국밥먹고싶어서 직장동"", ""url"": ""https://m.blog.naver.com/joayoung/222955223871"", ""nick"": ""아영"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMjA4MDRfNTIg/MDAxNjU5NjA1ODI4MTA0.rrdjMZH3j8Hq4naOf6kVNK2KnUa75_NFGLWaRjFiRrYg.xdVeCK3LWqNSxGMp4wN6L3ZqXkH-vUICiAYWCcSHh7kg.PNG.joayoung/profileImage.png""}, {""sid"": ""37624299"", ""bodySummary"": ""이렇게 숨겨진 국밥집은 찐 맛집인 곳이 많았기 때문에 맛있을 것 같아 기대가 되었어요 20년전통창원돼지국밥전문점 경남 창원시 성산구 용호동 73-38 덕산빌딩 안 쪽에 있음 용호동"", ""url"": ""https://m.blog.naver.com/loveyousohard/222612212896"", ""nick"": ""최쓰"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMzA5MThfMTcz/MDAxNjk1MDI2Njk4MjI0.XxW9AcXW9MxJ3jnpDA-98JZoMcH5kMa-b37yx7MrIfMg.5JI9l8qG6ff_twYpY4OnJFbTJ9ghkqee_LIlf7LtxoEg.PNG.96_choice/profileImage.png""}]",https://map.naver.com/p/entry/place/37624299,창원,9,2025-10-22T03:53:37.721934,true,False,"[{""name"": ""돼지국밥"", ""price"": ""7,000""}, {""name"": ""내장국밥"", ""price"": ""7,000""}, {""name"": ""섞어국밥"", ""price"": ""7,000""}, {""name"": ""순대국밥"", ""price"": ""7,000""}, {""name"": ""소고기"", ""price"": ""7,000""}]"
21202604,72,2막5장 창원상남점,128.6848733,35.2201785,0.097,"곱창,막창,양","[[""220036"", ""220037"", ""220075"", ""220767"", ""221541""]]","[""한식"", ""곱창,막창,양""]",300,8000,경상남도 창원시 성산구 상남동 19-8,경상남도 창원시 성산구 원이대로682번길 40,상남동 19-8,"[""경남 창원시 성산구"", ""원이대로682번길 40""]","[""막창"", ""곱창"", ""돼지껍데기"", ""막창집"", ""삼겹살""]",착한 가격,[],경상남도 창원시 성산구 상남동 19-8,,"[""https://pup-review-phinf.pstatic.net/MjAyNTA4MTZfMTkx/MDAxNzU1MzMxNjgxMjA2.74OY4NtLJvSMOG4e20P_QXNMKXSufM2CLsXyj6ubuXkg.imrLz25Pbg_8EfmSGipnLG8mfiiDynUg0aIu8RXiyucg.JPEG/20250723_214237.jpg.jpg"", ""https://ldb-phinf.pstatic.net/20180109_4/1515463797269Jp8sl_JPEG/RDgQCrIsCIB9tSV_c1O42e_7.jpg""]",nres://marker/00079-00145,nres://marker/00079-00309,221541,,False,,,,False,False,"{""preOrder"": false, ""standard"": false, ""table"": false, ""takeout"": false}",,{},"[{""sid"": ""21202604"", ""bodySummary"": ""교차주문가능합니다. 기본반찬으로는 막장, 간장, 소금, 겉절이, 옥수수콘, 마늘, 쌈장이 나옵니다. 고춧가루가 들어간 간장은 짜지않고 약간 달며 새콤함이 많이 느껴집니다. 막장은 "", ""url"": ""https://m.blog.naver.com/seo3859/223349427210"", ""nick"": ""서지"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMTA0MTJfMTY5/MDAxNjE4MjIxMjE4ODUz.Cn_iVXQaDBdXmXLlRnYYQb29kOmnzrDnhKtf8_-VbfAg.T1q_YHepNM0XFgITSO5ArOCO2XWv-WPCr6ojDgFRbDEg.JPEG.seo3859/KakaoTalk_20210412_185222608.jpg""}, {""sid"": ""21202604"", ""bodySummary"": ""최병서 2막5장 창원 상남점 상남동 갈곳없을 땐 무조건 여기임 창원시 성산구 원이대로 682번길 40 상남 위너스코아 055 - 261 - 9290 대충 저녁에 오픈해서 오래 해요"", ""url"": ""https://m.blog.naver.com/zziz000/223334584971"", ""nick"": ""룰루"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMzA1MjRfNTYg/MDAxNjg0OTAyNzUwNzg5.mAChBVGSCQqNR7pF5tskFUjQ4a6DLv6m3g82XUnIgPAg.gscBGBtQ5aGpjA9fLErSh2KFMBn1m6mX99T2A4k60ggg.JPEG.zziz000/KakaoTalk_20230524_133011100.jpg/KakaoTalk_20230524_133011100.jpg""}, {""sid"": ""21202604"", ""bodySummary"": ""2막5장 대충 저녁시간에 오픈함 여기는 진짜 찐 맛집이라서 이제 안 가본 사람이 없었으면 좋겠음 약간 여기는 무슨 느낌이냐면 사람들 많이 가서 문 안 닫고 오래오래 했으면 좋겠는데"", ""url"": ""https://m.blog.naver.com/gjgjwoddlek/223254930538"", ""nick"": ""소방이"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMzEwMTdfMjEw/MDAxNjk3NTIyMDEzMDc2.1RpE_Upousce4xuJP5xGWw68ihG-YnfXxhPL388I-gUg.wVwBo0VdQ7xo4KO9i_1xlkfMoe7kplJZYNaDLSwsetcg.PNG.sohee4966/profileImage.png""}, {""sid"": ""21202604"", ""bodySummary"": ""돼지막창이 먹고 싶어서 왔기 때문에 돼지막창 바로 주문해봅니다 쨘 상을 차려주셨고 주문한 돼지막창이 나왔습니다 기본 찬은 겉절이 마늘 옥수수콘 등등이 있었어용 돼지막창2인분입니댜 "", ""url"": ""https://m.blog.naver.com/yyycsh/223231491294"", ""nick"": ""애나 Anna Choi"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMjA3MTlfMTU1/MDAxNjU4MjM5Nzk3MDA2.no_QtMVo82U03MoRSay4qNmmWxPbx9L0oNMyczMTc_sg.uLtxlgjQtBOipKxw1K78xFLC2GrmcS9ev-urm1vOU0Mg.PNG.yyycsh/profileImage.png""}, {""sid"": ""21202604"", ""bodySummary"": ""오예~!! 오늘은 오돌뼈 맛집이라는 창원 상남동에 있는 2막5장 입니다 ㅎㅎ 저희는 오돌뼈라는 메뉴를 집에서든 밖에서든 사서 먹어본 적이 없어요. 그냥 삼겹살에 한 번씩 있는 그 "", ""url"": ""https://m.blog.naver.com/kkumkkurt/223230877986"", ""nick"": ""꿈꾸르트"", ""profileImg"": ""http://blogpfthumb.phinf.naver.net/MjAyMzA5MjFfMTY0/MDAxNjk1MzA0ODc4Nzgy.ZEeFJNHiajuFfIK59xy19HCq9VJG7aAz21jlrvRvQzog.x5S3JRi2O452EnA0Fw4fjCmHmbvm0lUHlr26stiLAfIg.PNG.kkumkkurt/image.png""}]",https://map.naver.com/p/entry/place/21202604,창원,2,2025-10-22T03:53:28.738971,true,False,"[{""name"": ""돼지막창 120g"", ""price"": ""8,000""}, {""name"": ""소막창 120g"", ""price"": ""11,000""}, {""name"": ""불막창 130g"", ""price"": ""8,000""}, {""name"": ""오돌뼈(순한맛,매운맛) 120g"", ""price"": ""8,000""}, {""name"": ""매운뼈없는닭발 120g"", ""price"": ""8,000""}, {""name"": ""돼지갈비 120g"", ""price"": ""8,000""}, {""name"": ""소갈비살 120g"", ""price"": ""11,000""}, {""name"": ""오겹삼겹살 120g"", ""price"": ""8,000""}, {""name"": ""뒷통"", ""price"": ""8,000""}, {""name"": ""돼지껍데기"", ""price"": ""6,000""}, {""name"": ""해물된장+라면"", ""price"": ""5,000""}, {""name"": ""해물된장"", ""price"": ""4,000""}]"
